"","temp_degC","date","count"
"6298",16.2,2019-05-26,45
"6299",16.3,2019-05-26,58
"6300",16.4,2019-05-26,26
"6301",16.5,2019-05-26,33
"6302",16.6,2019-05-26,27
"6303",16.7,2019-05-26,38
"6304",16.8,2019-05-26,21
"6305",16.9,2019-05-26,37
"6306",17,2019-05-26,33
"6307",17.1,2019-05-26,22
"6308",17.2,2019-05-26,21
"6309",17.3,2019-05-26,12
"6310",17.4,2019-05-26,15
"6311",17.5,2019-05-26,13
"6312",17.6,2019-05-26,15
"6313",17.7,2019-05-26,10
"6314",17.8,2019-05-26,12
"6315",17.9,2019-05-26,10
"6316",18,2019-05-26,9
"6317",18.1,2019-05-26,6
"6318",18.2,2019-05-26,8
"6319",18.3,2019-05-26,4
"6320",18.4,2019-05-26,6
"6321",18.5,2019-05-26,2
"6322",18.6,2019-05-26,3
"6323",18.7,2019-05-26,2
"6324",18.8,2019-05-26,4
"6325",19,2019-05-26,1
"6326",19.1,2019-05-26,1
"6327",19.2,2019-05-26,1
"6328",19.3,2019-05-26,2
"6329",19.7,2019-05-26,1
"6330",11,2019-06-03,28
"6331",11.5,2019-06-03,1601
"6332",12.1,2019-06-03,6758
"6333",12.7,2019-06-03,4616
"6334",13.2,2019-06-03,1151
"6335",13.8,2019-06-03,330
"6336",14.3,2019-06-03,139
"6337",14.9,2019-06-03,72
"6338",15.4,2019-06-03,33
"6339",16,2019-06-03,16
"6340",16.5,2019-06-03,3
"6341",17,2019-06-03,1
"6342",18.1,2019-06-03,1
"6343",14.1,2019-06-27,1
"6344",14.7,2019-06-27,1
"6345",14.9,2019-06-27,1
"6346",15.1,2019-06-27,1
"6347",15.2,2019-06-27,1
"6348",15.3,2019-06-27,2
"6349",15.4,2019-06-27,1
"6350",15.5,2019-06-27,3
"6351",15.6,2019-06-27,1
"6352",15.7,2019-06-27,1
"6353",15.8,2019-06-27,1
"6354",15.9,2019-06-27,4
"6355",16,2019-06-27,4
"6356",16.1,2019-06-27,4
"6357",16.2,2019-06-27,3
"6358",16.3,2019-06-27,10
"6359",16.4,2019-06-27,9
"6360",16.5,2019-06-27,15
"6361",16.6,2019-06-27,21
"6362",16.7,2019-06-27,23
"6363",16.8,2019-06-27,32
"6364",16.9,2019-06-27,32
"6365",17,2019-06-27,36
"6366",17.1,2019-06-27,32
"6367",17.2,2019-06-27,35
"6368",17.3,2019-06-27,37
"6369",17.4,2019-06-27,47
"6370",17.5,2019-06-27,63
"6371",17.6,2019-06-27,86
"6372",17.7,2019-06-27,64
"6373",17.8,2019-06-27,66
"6374",17.9,2019-06-27,80
"6375",18,2019-06-27,95
"6376",18.1,2019-06-27,94
"6377",18.2,2019-06-27,102
"6378",18.3,2019-06-27,97
"6379",18.4,2019-06-27,127
"6380",18.5,2019-06-27,156
"6381",18.6,2019-06-27,185
"6382",18.7,2019-06-27,296
"6383",18.8,2019-06-27,534
"6384",18.9,2019-06-27,365
"6385",19,2019-06-27,296
"6386",19.1,2019-06-27,214
"6387",19.2,2019-06-27,261
"6388",19.3,2019-06-27,357
"6389",19.4,2019-06-27,534
"6390",19.5,2019-06-27,535
"6391",19.6,2019-06-27,644
"6392",19.7,2019-06-27,730
"6393",19.8,2019-06-27,921
"6394",19.9,2019-06-27,1120
"6395",20,2019-06-27,1098
"6396",20.1,2019-06-27,850
"6397",20.2,2019-06-27,672
"6398",20.3,2019-06-27,674
"6399",20.4,2019-06-27,558
"6400",20.5,2019-06-27,530
"6401",20.6,2019-06-27,375
"6402",20.7,2019-06-27,233
"6403",20.8,2019-06-27,181
"6404",20.9,2019-06-27,160
"6405",21,2019-06-27,124
"6406",21.1,2019-06-27,131
"6407",21.2,2019-06-27,99
"6408",21.3,2019-06-27,92
"6409",21.4,2019-06-27,79
"6410",21.5,2019-06-27,66
"6411",21.6,2019-06-27,79
"6412",21.7,2019-06-27,48
"6413",21.8,2019-06-27,42
"6414",21.9,2019-06-27,39
"6415",22,2019-06-27,41
"6416",22.1,2019-06-27,27
"6417",22.2,2019-06-27,23
"6418",22.3,2019-06-27,23
"6419",22.4,2019-06-27,11
"6420",22.5,2019-06-27,9
"6421",22.6,2019-06-27,8
"6422",22.7,2019-06-27,11
"6423",22.8,2019-06-27,7
"6424",22.9,2019-06-27,1
"6425",23,2019-06-27,1
"6426",23.1,2019-06-27,5
"6427",23.2,2019-06-27,3
"6428",23.3,2019-06-27,4
"6429",23.4,2019-06-27,1
"6430",23.5,2019-06-27,3
"6431",23.6,2019-06-27,1
"6432",23.7,2019-06-27,2
"6433",24,2019-06-27,1
"6434",24.1,2019-06-27,1
"6435",17.3,2019-07-29,1
"6436",17.6,2019-07-29,1
"6437",17.8,2019-07-29,1
"6438",18,2019-07-29,3
"6439",18.1,2019-07-29,2
"6440",18.2,2019-07-29,2
"6441",18.3,2019-07-29,1
"6442",18.4,2019-07-29,1
"6443",18.5,2019-07-29,2
"6444",18.6,2019-07-29,3
"6445",18.7,2019-07-29,1
"6446",18.8,2019-07-29,4
"6447",18.9,2019-07-29,6
"6448",19,2019-07-29,3
"6449",19.1,2019-07-29,5
"6450",19.2,2019-07-29,7
"6451",19.3,2019-07-29,8
"6452",19.4,2019-07-29,8
"6453",19.5,2019-07-29,9
"6454",19.6,2019-07-29,13
"6455",19.7,2019-07-29,10
"6456",19.8,2019-07-29,13
"6457",19.9,2019-07-29,19
"6458",20,2019-07-29,23
"6459",20.1,2019-07-29,14
"6460",20.2,2019-07-29,18
"6461",20.3,2019-07-29,23
"6462",20.4,2019-07-29,37
"6463",20.5,2019-07-29,37
"6464",20.6,2019-07-29,56
"6465",20.7,2019-07-29,63
"6466",20.8,2019-07-29,76
"6467",20.9,2019-07-29,88
"6468",21,2019-07-29,112
"6469",21.1,2019-07-29,189
"6470",21.2,2019-07-29,278
"6471",21.3,2019-07-29,713
"6472",21.4,2019-07-29,1288
"6473",21.5,2019-07-29,2499
"6474",21.6,2019-07-29,2418
"6475",21.7,2019-07-29,2185
"6476",21.8,2019-07-29,1653
"6477",21.9,2019-07-29,867
"6478",22,2019-07-29,516
"6479",22.1,2019-07-29,338
"6480",22.2,2019-07-29,268
"6481",22.3,2019-07-29,232
"6482",22.4,2019-07-29,159
"6483",22.5,2019-07-29,127
"6484",22.6,2019-07-29,105
"6485",22.7,2019-07-29,83
"6486",22.8,2019-07-29,72
"6487",22.9,2019-07-29,59
"6488",23,2019-07-29,42
"6489",23.1,2019-07-29,34
"6490",23.2,2019-07-29,18
"6491",23.3,2019-07-29,19
"6492",23.4,2019-07-29,22
"6493",23.5,2019-07-29,11
"6494",23.6,2019-07-29,5
"6495",23.7,2019-07-29,1
"6496",23.8,2019-07-29,4
"6497",23.9,2019-07-29,3
"6498",24,2019-07-29,3
"6499",24.1,2019-07-29,3
"6500",24.2,2019-07-29,2
"6501",24.3,2019-07-29,1
"6502",24.6,2019-07-29,2
"6503",24.9,2019-07-29,1
"6504",4.8,2019-08-14,1
"6505",5.1,2019-08-14,1
"6506",5.5,2019-08-14,1
"6507",5.6,2019-08-14,1
"6508",5.7,2019-08-14,1
"6509",6.1,2019-08-14,1
"6510",6.4,2019-08-14,1
"6511",6.7,2019-08-14,1
"6512",7,2019-08-14,2
"6513",7.3,2019-08-14,1
"6514",7.6,2019-08-14,2
"6515",7.7,2019-08-14,1
"6516",7.8,2019-08-14,3
"6517",8,2019-08-14,1
"6518",8.2,2019-08-14,3
"6519",8.6,2019-08-14,2
"6520",8.8,2019-08-14,2
"6521",8.9,2019-08-14,2
"6522",9,2019-08-14,2
"6523",9.1,2019-08-14,1
"6524",9.3,2019-08-14,1
"6525",9.4,2019-08-14,1
"6526",9.5,2019-08-14,1
"6527",9.6,2019-08-14,2
"6528",9.7,2019-08-14,4
"6529",9.8,2019-08-14,4
"6530",9.9,2019-08-14,2
"6531",10,2019-08-14,6
"6532",10.1,2019-08-14,1
"6533",10.2,2019-08-14,4
"6534",10.3,2019-08-14,2
"6535",10.4,2019-08-14,8
"6536",10.5,2019-08-14,4
"6537",10.6,2019-08-14,3
"6538",10.7,2019-08-14,12
"6539",10.8,2019-08-14,10
"6540",10.9,2019-08-14,7
"6541",11,2019-08-14,6
"6542",11.1,2019-08-14,3
"6543",11.2,2019-08-14,8
"6544",11.3,2019-08-14,6
"6545",11.4,2019-08-14,4
"6546",11.5,2019-08-14,7
"6547",11.6,2019-08-14,5
"6548",11.7,2019-08-14,8
"6549",11.8,2019-08-14,6
"6550",11.9,2019-08-14,7
"6551",12,2019-08-14,9
"6552",12.1,2019-08-14,10
"6553",12.2,2019-08-14,15
"6554",12.3,2019-08-14,9
"6555",12.4,2019-08-14,9
"6556",12.5,2019-08-14,10
"6557",12.6,2019-08-14,17
"6558",12.7,2019-08-14,17
"6559",12.8,2019-08-14,17
"6560",12.9,2019-08-14,17
"6561",13,2019-08-14,20
"6562",13.1,2019-08-14,16
"6563",13.2,2019-08-14,17
"6564",13.3,2019-08-14,20
"6565",13.4,2019-08-14,16
"6566",13.5,2019-08-14,14
"6567",13.6,2019-08-14,17
"6568",13.7,2019-08-14,15
"6569",13.8,2019-08-14,19
"6570",13.9,2019-08-14,32
"6571",14,2019-08-14,29
"6572",14.1,2019-08-14,24
"6573",14.2,2019-08-14,29
"6574",14.3,2019-08-14,32
"6575",14.4,2019-08-14,31
"6576",14.5,2019-08-14,41
"6577",14.6,2019-08-14,34
"6578",14.7,2019-08-14,41
"6579",14.8,2019-08-14,65
"6580",14.9,2019-08-14,52
"6581",15,2019-08-14,75
"6582",15.1,2019-08-14,82
"6583",15.2,2019-08-14,107
"6584",15.3,2019-08-14,93
"6585",15.4,2019-08-14,112
"6586",15.5,2019-08-14,114
"6587",15.6,2019-08-14,175
"6588",15.7,2019-08-14,154
"6589",15.8,2019-08-14,156
"6590",15.9,2019-08-14,181
"6591",16,2019-08-14,181
"6592",16.1,2019-08-14,203
"6593",16.2,2019-08-14,221
"6594",16.3,2019-08-14,193
"6595",16.4,2019-08-14,197
"6596",16.5,2019-08-14,246
"6597",16.6,2019-08-14,258
"6598",16.7,2019-08-14,268
"6599",16.8,2019-08-14,270
"6600",16.9,2019-08-14,315
"6601",17,2019-08-14,320
"6602",17.1,2019-08-14,345
"6603",17.2,2019-08-14,342
"6604",17.3,2019-08-14,364
"6605",17.4,2019-08-14,377
"6606",17.5,2019-08-14,371
"6607",17.6,2019-08-14,299
"6608",17.7,2019-08-14,305
"6609",17.8,2019-08-14,283
"6610",17.9,2019-08-14,252
"6611",18,2019-08-14,231
"6612",18.1,2019-08-14,196
"6613",18.2,2019-08-14,202
"6614",18.3,2019-08-14,188
"6615",18.4,2019-08-14,207
"6616",18.5,2019-08-14,159
"6617",18.6,2019-08-14,128
"6618",18.7,2019-08-14,129
"6619",18.8,2019-08-14,125
"6620",18.9,2019-08-14,185
"6621",19,2019-08-14,212
"6622",19.1,2019-08-14,590
"6623",19.2,2019-08-14,1087
"6624",19.3,2019-08-14,871
"6625",19.4,2019-08-14,503
"6626",19.5,2019-08-14,430
"6627",19.6,2019-08-14,190
"6628",19.7,2019-08-14,142
"6629",19.8,2019-08-14,106
"6630",19.9,2019-08-14,83
"6631",20,2019-08-14,67
"6632",20.1,2019-08-14,58
"6633",20.2,2019-08-14,51
"6634",20.3,2019-08-14,30
"6635",20.4,2019-08-14,30
"6636",20.5,2019-08-14,29
"6637",20.6,2019-08-14,22
"6638",20.7,2019-08-14,11
"6639",20.8,2019-08-14,8
"6640",20.9,2019-08-14,10
"6641",21,2019-08-14,9
"6642",21.1,2019-08-14,4
"6643",21.2,2019-08-14,7
"6644",21.3,2019-08-14,4
"6645",21.4,2019-08-14,5
"6646",21.5,2019-08-14,7
"6647",21.6,2019-08-14,6
"6648",21.7,2019-08-14,3
"6649",21.8,2019-08-14,1
"6650",21.9,2019-08-14,2
"6651",22,2019-08-14,2
"6652",22.3,2019-08-14,1
"6653",22.4,2019-08-14,3
"6654",22.6,2019-08-14,1
"6655",22.7,2019-08-14,1
"6656",23.1,2019-08-14,1
"6657",23.2,2019-08-14,1
"6658",9.3,2019-09-07,1
"6659",10.4,2019-09-07,4
"6660",11,2019-09-07,6
"6661",11.5,2019-09-07,11
"6662",12.1,2019-09-07,24
"6663",12.7,2019-09-07,48
"6664",13.2,2019-09-07,79
"6665",13.8,2019-09-07,115
"6666",14.3,2019-09-07,239
"6667",14.9,2019-09-07,418
"6668",15.4,2019-09-07,1692
"6669",16,2019-09-07,7699
"6670",16.5,2019-09-07,3497
"6671",17,2019-09-07,94
"6672",17.6,2019-09-07,3
"6673",18.7,2019-09-07,1
"6674",10.7,2019-09-15,1
"6675",11.1,2019-09-15,1
"6676",11.4,2019-09-15,1
"6677",11.6,2019-09-15,1
"6678",11.7,2019-09-15,1
"6679",11.8,2019-09-15,2
"6680",12,2019-09-15,2
"6681",12.2,2019-09-15,2
"6682",12.3,2019-09-15,1
"6683",12.5,2019-09-15,4
"6684",12.6,2019-09-15,5
"6685",12.7,2019-09-15,3
"6686",12.8,2019-09-15,1
"6687",12.9,2019-09-15,6
"6688",13,2019-09-15,7
"6689",13.1,2019-09-15,7
"6690",13.2,2019-09-15,13
"6691",13.3,2019-09-15,15
"6692",13.4,2019-09-15,10
"6693",13.5,2019-09-15,11
"6694",13.6,2019-09-15,9
"6695",13.7,2019-09-15,13
"6696",13.8,2019-09-15,19
"6697",13.9,2019-09-15,14
"6698",14,2019-09-15,30
"6699",14.1,2019-09-15,29
"6700",14.2,2019-09-15,28
"6701",14.3,2019-09-15,47
"6702",14.4,2019-09-15,26
"6703",14.5,2019-09-15,34
"6704",14.6,2019-09-15,41
"6705",14.7,2019-09-15,37
"6706",14.8,2019-09-15,56
"6707",14.9,2019-09-15,68
"6708",15,2019-09-15,88
"6709",15.1,2019-09-15,84
"6710",15.2,2019-09-15,82
"6711",15.3,2019-09-15,93
"6712",15.4,2019-09-15,129
"6713",15.5,2019-09-15,153
"6714",15.6,2019-09-15,130
"6715",15.7,2019-09-15,176
"6716",15.8,2019-09-15,189
"6717",15.9,2019-09-15,212
"6718",16,2019-09-15,324
"6719",16.1,2019-09-15,637
"6720",16.2,2019-09-15,1610
"6721",16.3,2019-09-15,2182
"6722",16.4,2019-09-15,3027
"6723",16.5,2019-09-15,1830
"6724",16.6,2019-09-15,1768
"6725",16.7,2019-09-15,1114
"6726",16.8,2019-09-15,440
"6727",16.9,2019-09-15,223
"6728",17,2019-09-15,123
"6729",17.1,2019-09-15,75
"6730",17.2,2019-09-15,58
"6731",17.3,2019-09-15,43
"6732",17.4,2019-09-15,31
"6733",17.5,2019-09-15,31
"6734",17.6,2019-09-15,18
"6735",17.7,2019-09-15,20
"6736",17.8,2019-09-15,10
"6737",17.9,2019-09-15,5
"6738",18,2019-09-15,5
"6739",18.1,2019-09-15,7
"6740",18.2,2019-09-15,2
"6741",18.3,2019-09-15,5
"6742",18.4,2019-09-15,5
"6743",18.5,2019-09-15,5
"6744",18.6,2019-09-15,2
"6745",18.7,2019-09-15,2
"6746",18.8,2019-09-15,1
"6747",19,2019-09-15,1
"6748",19.1,2019-09-15,2
"6749",19.2,2019-09-15,1
"6750",7.5,2019-10-09,2
"6751",11,2019-10-09,31
"6752",11.5,2019-10-09,372
"6753",12.1,2019-10-09,4393
"6754",12.7,2019-10-09,8259
"6755",13.2,2019-10-09,1296
"6756",13.8,2019-10-09,3
"6757",6.4,2019-11-02,2
"6758",6.5,2019-11-02,1
"6759",6.6,2019-11-02,1
"6760",6.7,2019-11-02,2
"6761",6.8,2019-11-02,3
"6762",6.9,2019-11-02,3
"6763",7,2019-11-02,8
"6764",7.1,2019-11-02,19
"6765",7.2,2019-11-02,27
"6766",7.3,2019-11-02,27
"6767",7.4,2019-11-02,39
"6768",7.5,2019-11-02,61
"6769",7.6,2019-11-02,87
"6770",7.7,2019-11-02,109
"6771",7.8,2019-11-02,118
"6772",7.9,2019-11-02,151
"6773",8,2019-11-02,209
"6774",8.1,2019-11-02,192
"6775",8.2,2019-11-02,257
"6776",8.3,2019-11-02,279
"6777",8.4,2019-11-02,301
"6778",8.5,2019-11-02,370
"6779",8.6,2019-11-02,413
"6780",8.7,2019-11-02,502
"6781",8.8,2019-11-02,628
"6782",8.9,2019-11-02,885
"6783",9,2019-11-02,1482
"6784",9.1,2019-11-02,2862
"6785",9.2,2019-11-02,2903
"6786",9.3,2019-11-02,2534
"6787",9.4,2019-11-02,1808
"6788",9.5,2019-11-02,805
"6789",9.6,2019-11-02,101
"6790",9.7,2019-11-02,4
"6791",0.3,2019-11-26,3495
"6792",0.9,2019-11-26,3174
"6793",1.5,2019-11-26,3217
"6794",2.1,2019-11-26,743
"6795",2.7,2019-11-26,3
"6796",8.7,2020-05-20,5
"6797",9.3,2020-05-20,476
"6798",9.8,2020-05-20,994
"6799",10.4,2020-05-20,1636
"6800",11,2020-05-20,5133
"6801",11.5,2020-05-20,3305
"6802",12.1,2020-05-20,1512
"6803",12.7,2020-05-20,817
"6804",13.2,2020-05-20,375
"6805",13.8,2020-05-20,214
"6806",14.3,2020-05-20,80
"6807",14.9,2020-05-20,43
"6808",15.4,2020-05-20,25
"6809",16,2020-05-20,12
"6810",16.5,2020-05-20,6
"6811",4.5,2020-06-13,1
"6812",4.9,2020-06-13,1
"6813",5.5,2020-06-13,1
"6814",5.9,2020-06-13,1
"6815",6,2020-06-13,1
"6816",6.1,2020-06-13,1
"6817",6.2,2020-06-13,1
"6818",6.4,2020-06-13,1
"6819",6.6,2020-06-13,1
"6820",6.7,2020-06-13,1
"6821",6.9,2020-06-13,3
"6822",7.1,2020-06-13,2
"6823",7.2,2020-06-13,1
"6824",7.3,2020-06-13,2
"6825",7.4,2020-06-13,1
"6826",7.5,2020-06-13,4
"6827",7.6,2020-06-13,3
"6828",7.7,2020-06-13,2
"6829",7.9,2020-06-13,6
"6830",8,2020-06-13,1
"6831",8.2,2020-06-13,3
"6832",8.3,2020-06-13,1
"6833",8.4,2020-06-13,2
"6834",8.5,2020-06-13,4
"6835",8.6,2020-06-13,2
"6836",8.7,2020-06-13,5
"6837",8.8,2020-06-13,3
"6838",8.9,2020-06-13,5
"6839",9,2020-06-13,5
"6840",9.1,2020-06-13,3
"6841",9.2,2020-06-13,6
"6842",9.3,2020-06-13,8
"6843",9.5,2020-06-13,8
"6844",9.6,2020-06-13,4
"6845",9.7,2020-06-13,5
"6846",9.8,2020-06-13,9
"6847",9.9,2020-06-13,7
"6848",10,2020-06-13,4
"6849",10.1,2020-06-13,3
"6850",10.2,2020-06-13,11
"6851",10.3,2020-06-13,7
"6852",10.4,2020-06-13,13
"6853",10.5,2020-06-13,9
"6854",10.6,2020-06-13,13
"6855",10.7,2020-06-13,5
"6856",10.8,2020-06-13,14
"6857",10.9,2020-06-13,15
"6858",11,2020-06-13,9
"6859",11.1,2020-06-13,11
"6860",11.2,2020-06-13,19
"6861",11.3,2020-06-13,16
"6862",11.4,2020-06-13,15
"6863",11.5,2020-06-13,13
"6864",11.6,2020-06-13,19
"6865",11.7,2020-06-13,12
"6866",11.8,2020-06-13,16
"6867",11.9,2020-06-13,23
"6868",12,2020-06-13,27
"6869",12.1,2020-06-13,25
"6870",12.2,2020-06-13,23
"6871",12.3,2020-06-13,28
"6872",12.4,2020-06-13,29
"6873",12.5,2020-06-13,40
"6874",12.6,2020-06-13,34
"6875",12.7,2020-06-13,24
"6876",12.8,2020-06-13,52
"6877",12.9,2020-06-13,47
"6878",13,2020-06-13,53
"6879",13.1,2020-06-13,50
"6880",13.2,2020-06-13,61
"6881",13.3,2020-06-13,58
"6882",13.4,2020-06-13,78
"6883",13.5,2020-06-13,86
"6884",13.6,2020-06-13,71
"6885",13.7,2020-06-13,77
"6886",13.8,2020-06-13,85
"6887",13.9,2020-06-13,96
"6888",14,2020-06-13,86
"6889",14.1,2020-06-13,116
"6890",14.2,2020-06-13,116
"6891",14.3,2020-06-13,123
"6892",14.4,2020-06-13,142
"6893",14.5,2020-06-13,146
"6894",14.6,2020-06-13,159
"6895",14.7,2020-06-13,206
"6896",14.8,2020-06-13,210
"6897",14.9,2020-06-13,290
"6898",15,2020-06-13,412
"6899",15.1,2020-06-13,386
"6900",15.2,2020-06-13,679
"6901",15.3,2020-06-13,847
"6902",15.4,2020-06-13,1159
"6903",15.5,2020-06-13,848
"6904",15.6,2020-06-13,391
"6905",15.7,2020-06-13,148
"6906",15.8,2020-06-13,133
"6907",15.9,2020-06-13,74
"6908",16,2020-06-13,49
"6909",16.1,2020-06-13,80
"6910",16.2,2020-06-13,52
"6911",16.3,2020-06-13,30
"6912",16.4,2020-06-13,19
"6913",16.5,2020-06-13,18
"6914",16.6,2020-06-13,18
"6915",16.7,2020-06-13,14
"6916",16.8,2020-06-13,15
"6917",16.9,2020-06-13,9
"6918",17,2020-06-13,8
"6919",17.1,2020-06-13,10
"6920",17.2,2020-06-13,7
"6921",17.3,2020-06-13,5
"6922",17.4,2020-06-13,1
"6923",17.5,2020-06-13,5
"6924",17.6,2020-06-13,4
"6925",17.7,2020-06-13,4
"6926",17.8,2020-06-13,3
"6927",17.9,2020-06-13,2
"6928",18,2020-06-13,1
"6929",18.1,2020-06-13,3
"6930",18.3,2020-06-13,1
"6931",18.5,2020-06-13,1
"6932",18.6,2020-06-13,3
"6933",18.8,2020-06-13,1
"6934",18.9,2020-06-13,2
"6935",19,2020-06-13,1
"6936",19.2,2020-06-13,2
"6937",19.3,2020-06-13,1
"6938",20,2020-06-13,1
"6939",12.2,2020-07-15,1
"6940",12.3,2020-07-15,2
"6941",12.6,2020-07-15,1
"6942",12.8,2020-07-15,2
"6943",12.9,2020-07-15,2
"6944",13.4,2020-07-15,2
"6945",13.6,2020-07-15,3
"6946",13.7,2020-07-15,1
"6947",14,2020-07-15,3
"6948",14.1,2020-07-15,1
"6949",14.2,2020-07-15,5
"6950",14.3,2020-07-15,2
"6951",14.4,2020-07-15,2
"6952",14.5,2020-07-15,1
"6953",14.6,2020-07-15,2
"6954",14.7,2020-07-15,2
"6955",14.8,2020-07-15,3
"6956",14.9,2020-07-15,3
"6957",15,2020-07-15,4
"6958",15.1,2020-07-15,2
"6959",15.2,2020-07-15,3
"6960",15.3,2020-07-15,10
"6961",15.4,2020-07-15,8
"6962",15.5,2020-07-15,7
"6963",15.6,2020-07-15,3
"6964",15.7,2020-07-15,9
"6965",15.8,2020-07-15,6
"6966",15.9,2020-07-15,12
"6967",16,2020-07-15,7
"6968",16.1,2020-07-15,14
"6969",16.2,2020-07-15,12
"6970",16.3,2020-07-15,17
"6971",16.4,2020-07-15,19
"6972",16.5,2020-07-15,23
"6973",16.6,2020-07-15,33
"6974",16.7,2020-07-15,30
"6975",16.8,2020-07-15,45
"6976",16.9,2020-07-15,40
"6977",17,2020-07-15,38
"6978",17.1,2020-07-15,53
"6979",17.2,2020-07-15,64
"6980",17.3,2020-07-15,64
"6981",17.4,2020-07-15,59
"6982",17.5,2020-07-15,68
"6983",17.6,2020-07-15,68
"6984",17.7,2020-07-15,84
"6985",17.8,2020-07-15,94
"6986",17.9,2020-07-15,94
"6987",18,2020-07-15,96
"6988",18.1,2020-07-15,110
"6989",18.2,2020-07-15,123
"6990",18.3,2020-07-15,145
"6991",18.4,2020-07-15,157
"6992",18.5,2020-07-15,163
"6993",18.6,2020-07-15,154
"6994",18.7,2020-07-15,161
"6995",18.8,2020-07-15,149
"6996",18.9,2020-07-15,164
"6997",19,2020-07-15,176
"6998",19.1,2020-07-15,193
"6999",19.2,2020-07-15,195
"7000",19.3,2020-07-15,225
"7001",19.4,2020-07-15,296
"7002",19.5,2020-07-15,340
"7003",19.6,2020-07-15,367
"7004",19.7,2020-07-15,550
"7005",19.8,2020-07-15,672
"7006",19.9,2020-07-15,717
"7007",20,2020-07-15,869
"7008",20.1,2020-07-15,920
"7009",20.2,2020-07-15,1382
"7010",20.3,2020-07-15,836
"7011",20.4,2020-07-15,284
"7012",20.5,2020-07-15,154
"7013",20.6,2020-07-15,86
"7014",20.7,2020-07-15,70
"7015",20.8,2020-07-15,40
"7016",20.9,2020-07-15,33
"7017",21,2020-07-15,21
"7018",21.1,2020-07-15,18
"7019",21.2,2020-07-15,6
"7020",21.3,2020-07-15,4
"7021",21.4,2020-07-15,8
"7022",21.5,2020-07-15,2
"7023",21.6,2020-07-15,1
"7024",20.7,2020-07-31,7
"7025",20.8,2020-07-31,7
"7026",20.9,2020-07-31,6
"7027",21,2020-07-31,9
"7028",21.1,2020-07-31,8
"7029",21.2,2020-07-31,30
"7030",21.3,2020-07-31,167
"7031",21.4,2020-07-31,983
"7032",21.5,2020-07-31,3233
"7033",21.6,2020-07-31,4519
"7034",21.7,2020-07-31,3864
"7035",21.8,2020-07-31,1871
"7036",21.9,2020-07-31,821
"7037",22,2020-07-31,449
"7038",22.1,2020-07-31,331
"7039",22.2,2020-07-31,205
"7040",22.3,2020-07-31,149
"7041",22.4,2020-07-31,112
"7042",22.5,2020-07-31,106
"7043",22.6,2020-07-31,68
"7044",22.7,2020-07-31,46
"7045",22.8,2020-07-31,43
"7046",22.9,2020-07-31,30
"7047",23,2020-07-31,22
"7048",23.1,2020-07-31,13
"7049",23.2,2020-07-31,11
"7050",23.3,2020-07-31,12
"7051",23.4,2020-07-31,12
"7052",23.5,2020-07-31,10
"7053",23.6,2020-07-31,5
"7054",23.7,2020-07-31,1
"7055",23.8,2020-07-31,6
"7056",23.9,2020-07-31,1
"7057",24,2020-07-31,2
"7058",24.1,2020-07-31,3
"7059",24.2,2020-07-31,3
"7060",24.3,2020-07-31,3
"7061",24.6,2020-07-31,1
"7062",24.8,2020-07-31,1
"7063",24.9,2020-07-31,1
"7064",8.5,2020-09-17,1
"7065",8.6,2020-09-17,1
"7066",8.7,2020-09-17,1
"7067",8.8,2020-09-17,6
"7068",8.9,2020-09-17,18
"7069",9,2020-09-17,16
"7070",9.1,2020-09-17,19
"7071",9.2,2020-09-17,30
"7072",9.3,2020-09-17,20
"7073",9.4,2020-09-17,18
"7074",9.5,2020-09-17,16
"7075",9.6,2020-09-17,22
"7076",9.7,2020-09-17,22
"7077",9.8,2020-09-17,34
"7078",9.9,2020-09-17,27
"7079",10,2020-09-17,51
"7080",10.1,2020-09-17,47
"7081",10.2,2020-09-17,53
"7082",10.3,2020-09-17,46
"7083",10.4,2020-09-17,50
"7084",10.5,2020-09-17,79
"7085",10.6,2020-09-17,67
"7086",10.7,2020-09-17,71
"7087",10.8,2020-09-17,62
"7088",10.9,2020-09-17,91
"7089",11,2020-09-17,72
"7090",11.1,2020-09-17,93
"7091",11.2,2020-09-17,105
"7092",11.3,2020-09-17,102
"7093",11.4,2020-09-17,102
"7094",11.5,2020-09-17,122
"7095",11.6,2020-09-17,121
"7096",11.7,2020-09-17,130
"7097",11.8,2020-09-17,133
"7098",11.9,2020-09-17,136
"7099",12,2020-09-17,116
"7100",12.1,2020-09-17,112
"7101",12.2,2020-09-17,125
"7102",12.3,2020-09-17,134
"7103",12.4,2020-09-17,121
"7104",12.5,2020-09-17,136
"7105",12.6,2020-09-17,180
"7106",12.7,2020-09-17,231
"7107",12.8,2020-09-17,248
"7108",12.9,2020-09-17,225
"7109",13,2020-09-17,240
"7110",13.1,2020-09-17,279
"7111",13.2,2020-09-17,283
"7112",13.3,2020-09-17,298
"7113",13.4,2020-09-17,313
"7114",13.5,2020-09-17,301
"7115",13.6,2020-09-17,292
"7116",13.7,2020-09-17,319
"7117",13.8,2020-09-17,339
"7118",13.9,2020-09-17,339
"7119",14,2020-09-17,366
"7120",14.1,2020-09-17,360
"7121",14.2,2020-09-17,342
"7122",14.3,2020-09-17,312
"7123",14.4,2020-09-17,291
"7124",14.5,2020-09-17,227
"7125",14.6,2020-09-17,197
"7126",14.7,2020-09-17,215
"7127",14.8,2020-09-17,193
